path,text
Dataset/asr_calls_2_val/c/40/95fda2ae2388.wav,да я вижу с козлом с какимто разговариваю
Dataset/asr_calls_2_val/c/41/12fcde8448a0.wav,послушайте ис послушайте эээ девочки
Dataset/asr_calls_2_val/c/41/5cc77d41ca5d.wav,здравствуйте
Dataset/asr_calls_2_val/c/41/794bf68f85cc.wav,на голову
Dataset/asr_calls_2_val/c/41/7f5741cb3ca2.wav,что за организация у вас
Dataset/asr_calls_2_val/c/41/84b7ce997ab0.wav,корроче спите спокойно
Dataset/asr_calls_2_val/c/41/919c5fc14ea1.wav,ну это тоже в библии прочитал про это да
Dataset/asr_calls_2_val/c/42/b6c00d1a683f.wav,вы отловили чтоли съели уже
Dataset/asr_calls_2_val/c/42/f9f872b21269.wav,так я не знаю куда вы звоните вообще первый полк полиции вы куда звоните
Dataset/asr_calls_2_val/c/43/66410115ab04.wav,а кому именно вы звоните вот скажите пожалуйста
Dataset/asr_calls_2_val/c/43/b3fa3cb22a68.wav,расположение к себе
Dataset/asr_calls_2_val/c/44/3be3ffce3e6d.wav,знаете что просто хулиганы
Dataset/asr_calls_2_val/c/44/44954ef2f09d.wav,я очень рада что доставила вам это удовольствие
Dataset/asr_calls_2_val/c/44/970d114f896c.wav,вообще
Dataset/asr_calls_2_val/c/44/f6d665667944.wav,на самом деле если честно никуда я не уезжал зовут меня не хасан
Dataset/asr_calls_2_val/c/45/d33c6312fbff.wav,плохо три двадцать два писят шесть два писят пять
Dataset/asr_calls_2_val/c/45/d4eb458bfe82.wav,ну ты говори говори денежкито текут твои денежки
Dataset/asr_calls_2_val/c/45/f28080987b19.wav,я не являюсь квартиросъёмщиком поэтомуу это не ко мне вопрос
Dataset/asr_calls_2_val/c/45/ff1498383466.wav,начнём с того что вы по факту обязаны это вопервых
Dataset/asr_calls_2_val/c/46/d07198ee1c85.wav,или нет
Dataset/asr_calls_2_val/c/48/0b4225761acc.wav,ну я понял что вы сторож дальше что
Dataset/asr_calls_2_val/c/48/151b148ef6b1.wav,издаётся всероссийский тридцатый комитет
Dataset/asr_calls_2_val/c/48/799e34113cac.wav,ты скажи кто ты и откуда шо б я хоть знал
Dataset/asr_calls_2_val/c/49/2cbaa04515ae.wav,вы знаете вы чтото не подождите
Dataset/asr_calls_2_val/c/49/7be7bb3e8152.wav,валь весь подъезд считает что ты ненормальная весь подъезд
Dataset/asr_calls_2_val/c/49/83f8a20c70c0.wav,вы помоему ошиблись номером
Dataset/asr_calls_2_val/c/49/c4c57792433b.wav,щас слушай внимательно
Dataset/asr_calls_2_val/c/4a/0bfda0eabee7.wav,заткнитесь оба все блять гондурас ёбанный блять
Dataset/asr_calls_2_val/c/4a/3c144e081c4d.wav,рассказывай про наши вооружённые силы
Dataset/asr_calls_2_val/c/4a/450024d1e71d.wav,мне пофиг
Dataset/asr_calls_2_val/c/4a/493a60b444cb.wav,слушаю
Dataset/asr_calls_2_val/c/4a/610499d1ca11.wav,а полковника демьянова телефончик есть чтобы я ему сейчас позвонил
Dataset/asr_calls_2_val/c/4a/61b66e33343f.wav,вернули автономный и россия опять промолчала
Dataset/asr_calls_2_val/c/4a/def292f7d1a4.wav,москву сторожите
Dataset/asr_calls_2_val/c/4b/0e41529a24dd.wav,вы куда звоните
Dataset/asr_calls_2_val/c/4b/10820e6a33ed.wav,да там лужа огромная
Dataset/asr_calls_2_val/c/4c/c1fee9393215.wav,ну както и у животных тоже самое
Dataset/asr_calls_2_val/c/4c/feda83544382.wav,два сорок четыре
Dataset/asr_calls_2_val/c/4d/032902655042.wav,брежнев вместо путина в две тысячи пятнадцатом году
Dataset/asr_calls_2_val/c/4d/25ce0879b20a.wav,обгоняю давай заходи в гости
Dataset/asr_calls_2_val/c/4d/57a0123fdfc8.wav,ты смотри господь бог всё видит он накажет тебя
Dataset/asr_calls_2_val/c/4e/2d5a6ab8f5c1.wav,а где это
Dataset/asr_calls_2_val/c/4e/9604d15f96d9.wav,воот замечательно
Dataset/asr_calls_2_val/c/4f/0d8dd6899174.wav,куда прибить кому прибыть
Dataset/asr_calls_2_val/c/4f/98034cca8207.wav,сторож заболотный я отказываюсь в комиссариат дежурный заболотный
Dataset/asr_calls_2_val/c/4f/b0bbc10957c3.wav,куда прибыть ещё раз объясни
Dataset/asr_calls_2_val/c/4f/b54577fcea41.wav,ну щас пойдём
Dataset/asr_calls_2_val/c/4f/dbb09bcf9402.wav,ктото их выполняет ктото не выполняет
Dataset/asr_calls_2_val/c/4f/fbd3563223e0.wav,не ну просто интересно вы
Dataset/asr_calls_2_val/c/50/4dde0336438c.wav,поспокойнее это самое разговаривайте
Dataset/asr_calls_2_val/c/50/70778b3ebc00.wav,полковник демьянов
Dataset/asr_calls_2_val/c/50/bcb21253647b.wav,если ты мужчина
Dataset/asr_calls_2_val/c/50/ee62ec81fadf.wav,нет вы скажите вы кто будете скажите мне пожалуйста
Dataset/asr_calls_2_val/c/51/10ac9d3bc8df.wav,тот самый битцевский маньяк
Dataset/asr_calls_2_val/c/51/58fb0d55ac84.wav,андропов воскрес в две тысячи четырнадцатом андропов в две тысячи пятнадцатом году будет вместо медведева
Dataset/asr_calls_2_val/c/51/8d189fe3115f.wav,слушай а чем нет сначала ты ответь на вопрос чем тебе не нравится чек ю
Dataset/asr_calls_2_val/c/51/e69d03738b95.wav,так э кто это говорит
Dataset/asr_calls_2_val/c/52/2b0f1c0b3934.wav,кто вы
Dataset/asr_calls_2_val/c/52/40ff5f742711.wav,областной военкомат оперативный дежурный
Dataset/asr_calls_2_val/c/53/0b5f6e0f33a5.wav,ты перестанешь или нет звонить ты надоела мне разъёба ты такая а
Dataset/asr_calls_2_val/c/54/3533652cd5ee.wav,нет это не отделение вы куда звоните
Dataset/asr_calls_2_val/c/54/4ce57d31c3d3.wav,это всего лишь теория
Dataset/asr_calls_2_val/c/54/4d7ab179106e.wav,всё хорошо
Dataset/asr_calls_2_val/c/55/675ab50605e5.wav,изза тебя то что такой глупый и всех подряд разъёбываешь
Dataset/asr_calls_2_val/c/55/74ff6bafa220.wav,и бутылку шампанского в придачу ещё
Dataset/asr_calls_2_val/c/55/bed7c8b49ecd.wav,бибиревская дом семнадцать в квартира двести двадцать девять вот если будешь выёбываться
Dataset/asr_calls_2_val/c/55/ec408d66dc0c.wav,циркуляр двадцать пять
Dataset/asr_calls_2_val/c/56/78067edf5657.wav,ну я так понял чтоо в областной военкомат
Dataset/asr_calls_2_val/c/56/99d3df57896f.wav,ну мнето ды я голая сижу
Dataset/asr_calls_2_val/c/56/a3f46b226a90.wav,вы поконкретнее эээ объясните что вы хотите
Dataset/asr_calls_2_val/c/56/ca8bf59f9814.wav,а это кто говорит щас со мной
Dataset/asr_calls_2_val/c/56/df34b5ac2ba3.wav,ну собственно это урна ну не урна а типа
Dataset/asr_calls_2_val/c/56/f6f43aee8d83.wav,то есть опять ты врёшь опять щас ты меня обманываешь да что ж такоето
Dataset/asr_calls_2_val/c/57/4e3657eb1d06.wav,ну и ночью бывает звонки всякие люди
Dataset/asr_calls_2_val/c/57/6321b144ccd5.wav,а уже двух покупателей
Dataset/asr_calls_2_val/c/57/722e44bfbc9d.wav,что с тобой случилось
Dataset/asr_calls_2_val/c/57/8b67051bba76.wav,это кто говорит
Dataset/asr_calls_2_val/c/58/54a8ba86a3cd.wav,у вас адрес там есть посмотрите
Dataset/asr_calls_2_val/c/58/89e68eae7bbd.wav,и поэтому вопрос закрыт
Dataset/asr_calls_2_val/c/58/f6aad00fa61d.wav,слушайте женщина я же вам вчера ещё сказал я не ваш сынок
Dataset/asr_calls_2_val/c/5a/17db1602b7e6.wav,потому что вы сумасшедший человек
Dataset/asr_calls_2_val/c/5a/7e736767305e.wav,белый цветочек
Dataset/asr_calls_2_val/c/5a/aa69b2314f60.wav,да я тебе башку блять и и ноги выдеру
Dataset/asr_calls_2_val/c/5c/10e3e1ae560a.wav,аудиозапись о которой из паршиной
Dataset/asr_calls_2_val/c/5c/9daffb71299c.wav,неет сегодня банк должен быть удалён что значит никто не узнает
Dataset/asr_calls_2_val/c/5c/bee9bc363f1d.wav,вас слушает
Dataset/asr_calls_2_val/c/5c/f1f70bf32a2a.wav,у вашего гражданина какието проблемы ему ктото позвонил ну я ему сочувствую что ж
Dataset/asr_calls_2_val/c/5d/30d2f0edd79b.wav,и что вам нужно это в челябинск надо ехать
Dataset/asr_calls_2_val/c/5d/b20ea2920c48.wav,это вот тоже курсант также и со мной поступил
Dataset/asr_calls_2_val/c/5e/177c1f205e8d.wav,молодой человек вы что хотите
Dataset/asr_calls_2_val/c/5e/8a73fc7b7015.wav,подаваться рапорт начальнику
Dataset/asr_calls_2_val/c/5e/b8871ed20ebf.wav,ну повторите
Dataset/asr_calls_2_val/c/5f/2c239ab9aa44.wav,девять ноль ноль часов наверно
Dataset/asr_calls_2_val/c/5f/5c3de79536e3.wav,так что те надо
Dataset/asr_calls_2_val/c/5f/aa3122ff4d1d.wav,я тебя растопчу
Dataset/asr_calls_2_val/c/5f/ca34d97c1ea1.wav,ты переехала надолго
Dataset/asr_calls_2_val/c/5f/f2c7f3323324.wav,не кажется ли вам недостойным
Dataset/asr_calls_2_val/c/60/9f71fe7bb8ab.wav,но ненормальный с кем ты разговариваешь ты же не знаешь с кем ты разговариваешь
Dataset/asr_calls_2_val/c/60/b08581f93dd8.wav,а ты кто
Dataset/asr_calls_2_val/c/60/b1f9fe8d88f3.wav,по телефону вас достану
Dataset/asr_calls_2_val/c/60/df7e25194f5c.wav,красногорск военкомат
Dataset/asr_calls_2_val/c/61/0af823497871.wav,начальник второго отдела
Dataset/asr_calls_2_val/c/61/4065c7cc5bcc.wav,адрес куда
Dataset/asr_calls_2_val/c/61/9c4131a1c84d.wav,потому что у тебя рот гнилой блять
Dataset/asr_calls_2_val/c/61/a9092bb1012e.wav,и семинары для бухгалтеров юристов
Dataset/asr_calls_2_val/c/61/d9cef716e6ab.wav,ситуации невиновный
Dataset/asr_calls_2_val/c/61/ebfa733123a7.wav,нет у меня очень даже хорошо стоит тока на молодых и красивых девчонок
Dataset/asr_calls_2_val/c/62/02d053ad80b0.wav,покинь меня площадка
Dataset/asr_calls_2_val/c/62/1ccaf7a8404a.wav,вы кто звоните вы звоните а не я
Dataset/asr_calls_2_val/c/62/3ba25130815f.wav,ну ты своё любимое занятие вспоминаешь да ты физик
Dataset/asr_calls_2_val/c/62/a66e512fde4c.wav,значит ты не ты
Dataset/asr_calls_2_val/c/62/bf07ba1bee28.wav,примешь ты телефонограмму или нет
Dataset/asr_calls_2_val/c/62/e7c347b6c600.wav,ой елена здравствуйте ааа меня зовут андрей поздняков
Dataset/asr_calls_2_val/c/62/ffe83a9b3807.wav,конечно я буду ёбтать кто же ещё
Dataset/asr_calls_2_val/c/63/af61d1b4b16a.wav,а что двести четырнадцатый кабинетто
Dataset/asr_calls_2_val/c/63/eb9d3fdf1702.wav,ну он не хотел платить
Dataset/asr_calls_2_val/c/64/290f558409f6.wav,да я вас совсем не понимаю вы говорите нормально чтобы я вас поняла
Dataset/asr_calls_2_val/c/64/33f6086e3891.wav,начальнику второго отделения
Dataset/asr_calls_2_val/c/64/cf394d5ac11a.wav,ну давай приезжай ко мне в архангельск я тебе поляну накрою красиво всё сделаю
Dataset/asr_calls_2_val/c/65/3e590d2c65b4.wav,да я понял ладно слушай ну както конструктивного разговор у нас не получается ты какойто тупой
Dataset/asr_calls_2_val/c/65/5fbdac285ea0.wav,вы нам скажите кто вы конкретно фамилия имя отчество
Dataset/asr_calls_2_val/c/65/e8c3073865e6.wav,по не явке после двух официальных вызовов будет подаваться рапорт начальнику
Dataset/asr_calls_2_val/c/66/07235383427d.wav,хорошо звоните
Dataset/asr_calls_2_val/c/66/09743e87e048.wav,ааа прикольно а у тебя интернетто есть
Dataset/asr_calls_2_val/c/66/1d37dba3b5b2.wav,полковнику бухину да
Dataset/asr_calls_2_val/c/66/24a9f87a1317.wav,ну у вас хоть есть
Dataset/asr_calls_2_val/c/66/327581da058b.wav,ты не знаешь кто тебе позвонил
Dataset/asr_calls_2_val/c/66/ac2ef1b276b9.wav,на счёт ишотеева ирина иванна
Dataset/asr_calls_2_val/c/66/b605e9373cc1.wav,алло добрый день
Dataset/asr_calls_2_val/c/67/00b606fb6656.wav,сторож бабушкинского отдела вы кто
Dataset/asr_calls_2_val/c/67/94414a4f9819.wav,щас забыл
Dataset/asr_calls_2_val/c/67/e4646a114a6d.wav,звоню оперативный дежурный прибыть начальник вторых отделений завтра в девять часов в триста второй кабинет
Dataset/asr_calls_2_val/c/67/ed0058720285.wav,нет конечно
Dataset/asr_calls_2_val/c/68/5509d76d7cd1.wav,прибыть эээ в тот военкомат
Dataset/asr_calls_2_val/c/69/14701a39834e.wav,да к девяти
Dataset/asr_calls_2_val/c/69/74f10263ce23.wav,ты не понимаешь этого
Dataset/asr_calls_2_val/c/69/c3ec567e168c.wav,да алло
Dataset/asr_calls_2_val/c/6a/16fcf43b1ad2.wav,сто триста три сто тридцать четыре циркулярная
Dataset/asr_calls_2_val/c/6a/b08ec05cabdf.wav,как можно профить
Dataset/asr_calls_2_val/c/6a/eaaba5a5f4dd.wav,наш номер на какой номер вам звонили на сотовый
Dataset/asr_calls_2_val/c/6c/258b93fa82b9.wav,я не вас
Dataset/asr_calls_2_val/c/6c/26b79a59d8d6.wav,там один щас с мусоркой
Dataset/asr_calls_2_val/c/6c/630345742ec9.wav,вот учебник по москвоведению с такой обложкой иии
Dataset/asr_calls_2_val/c/6c/9db3b9a1c96b.wav,нет не скажет
Dataset/asr_calls_2_val/c/6d/cf928bf7afc3.wav,доброй ночи
Dataset/asr_calls_2_val/c/6d/e9614880bc3f.wav,я водку пью
Dataset/asr_calls_2_val/c/6e/351e95b96ae8.wav,тебе дочки блять а кто ещё уёбище блять трубку блять
Dataset/asr_calls_2_val/c/6e/546f1f6c99b5.wav,улица новосибирская я тебе обещаю что в ближайшее время а они получат каждый на свой счёт
Dataset/asr_calls_2_val/c/6e/5923c257ba27.wav,а путин тогда кем будет
Dataset/asr_calls_2_val/c/6e/a9ff5eabde37.wav,в каком обл военкомате
Dataset/asr_calls_2_val/c/6f/255f6318450d.wav,я спросил я спросил я
Dataset/asr_calls_2_val/c/70/2389d3170491.wav,посвящается моему любимому другу максу
Dataset/asr_calls_2_val/c/70/24e353b189d0.wav,ты же пуп земли
Dataset/asr_calls_2_val/c/70/445dc2ccc563.wav,а почему ж
Dataset/asr_calls_2_val/c/70/5a5285ab54c2.wav,нижнекамского региона да
Dataset/asr_calls_2_val/c/70/c344b728d1cc.wav,а что толкуто дорогой мой хороший
Dataset/asr_calls_2_val/c/70/eaf0cc9cb0d8.wav,я ничего не хочу может вы хотите
Dataset/asr_calls_2_val/c/71/722d344b8165.wav,сотовая это автобаза
Dataset/asr_calls_2_val/c/71/a22372e465b3.wav,деньги которые я отложила на обучение
Dataset/asr_calls_2_val/c/71/b5511292c6cf.wav,по этому олег вот сейчас трясётся
Dataset/asr_calls_2_val/c/72/38372c16489e.wav,ты хотел это слышать понимаешь ты это слышал вот щас ты масочку свою сбросил
Dataset/asr_calls_2_val/c/72/5b7635127f42.wav,а те будет браш компания у меня тут писаны записывать все номера откуда ты звонишь
Dataset/asr_calls_2_val/c/72/a33238766e2b.wav,подождите подождите
Dataset/asr_calls_2_val/c/72/db11248a5b28.wav,а телефон какой
Dataset/asr_calls_2_val/c/73/2633231885f2.wav,поэтому адресу откуда вы звоните
Dataset/asr_calls_2_val/c/73/3191970d5131.wav,чумаков военкоматы дежурите
Dataset/asr_calls_2_val/c/73/3c679c45fb49.wav,минут через десять
Dataset/asr_calls_2_val/c/74/72eb2120059c.wav,то город красногорск то какойто бред какойто передают мне вот никто ничего мне объяснить не может
Dataset/asr_calls_2_val/c/74/a73ccaab12fb.wav,ты думаешь
Dataset/asr_calls_2_val/c/74/bd6dc1738a79.wav,какой тимур
Dataset/asr_calls_2_val/c/74/ca4aa1f131e9.wav,ваши вообще не учили этот эээ
Dataset/asr_calls_2_val/c/75/4b7ecab9fbdf.wav,аллё паш привет
Dataset/asr_calls_2_val/c/76/7a60a9bb5cf2.wav,я тебя
Dataset/asr_calls_2_val/c/76/ebbe8b6d5dae.wav,ты молишься
Dataset/asr_calls_2_val/c/77/4384bf0527ec.wav,и щас приедут за тобой
Dataset/asr_calls_2_val/c/77/9d6ee149ab31.wav,она может умереть они просто
Dataset/asr_calls_2_val/c/77/d8078e385550.wav,в милицию и у э разберусь кто это звонит мне
Dataset/asr_calls_2_val/c/78/1ad8afd656bf.wav,но у нас конечно маленький
Dataset/asr_calls_2_val/c/78/2127c442fec5.wav,он свою опять несёт
Dataset/asr_calls_2_val/c/78/d0f0652b5e2f.wav,вот знаете что я какаято прямо ето
Dataset/asr_calls_2_val/c/79/0473450fdf1b.wav,к сожалению она щас не может подойти она продолжает совершать акт дефекации на грудь твоей мамаши
Dataset/asr_calls_2_val/c/79/38b07cae66de.wav,ты подумай чё ты говоришь то пизданутый
Dataset/asr_calls_2_val/c/79/3c75add021e3.wav,нет это кажется ты чегото не понимаешь я повторяю тебе в третий раз
Dataset/asr_calls_2_val/c/79/941a8c978e99.wav,ни чего и тем более
Dataset/asr_calls_2_val/c/7a/8a52a6db3fe1.wav,а вы куда звоните
Dataset/asr_calls_2_val/c/7a/9b8adf887e04.wav,алло я вас плохо слышу
Dataset/asr_calls_2_val/c/7a/e64809199ac6.wav,канцелярия это где
Dataset/asr_calls_2_val/c/7a/ea05e46a93a7.wav,вас никто не тронет вас никто не тронет
Dataset/asr_calls_2_val/c/7b/30f200a198f8.wav,ну что надо
Dataset/asr_calls_2_val/c/7b/32c244fb4a2c.wav,да которая просто
Dataset/asr_calls_2_val/c/7b/595a8bbe1a7b.wav,ну да и я то же сторож
Dataset/asr_calls_2_val/c/7b/dde26b5f86b7.wav,иди в магадане пойду щас
Dataset/asr_calls_2_val/c/7b/e4acce531cf5.wav,начальнику второго прибыть двенадцатого ноль четвёртого девятнадцатого
Dataset/asr_calls_2_val/c/7c/1c6e1e83e6d1.wav,вы чё выпили
Dataset/asr_calls_2_val/c/7c/31c3e66b5795.wav,так ты чё тварь масть попутал что ли бля сука бля ёбаная бля
Dataset/asr_calls_2_val/c/7c/98e541567496.wav,экране у меня тысячи посланий от совершенно разных людей
Dataset/asr_calls_2_val/c/7d/b1a0381cb0fc.wav,ясно вам или нет
Dataset/asr_calls_2_val/c/7d/bd1cf53b5792.wav,и что от этого эээ з говорит о том что что ты двадцать восемь а я тридцать пять
Dataset/asr_calls_2_val/c/7e/9eb57787bc47.wav,и вот они ещё раз ширяли позвоночник внизу понимаете нет
Dataset/asr_calls_2_val/c/7f/7956050fe12b.wav,это же вообще ннет мы бы могли отключить конечно телефон так как это работа мы не можем
Dataset/asr_calls_2_val/c/80/4d95709d77a2.wav,ну может ты меня отмажешь запла заплатишь за меня коллекторы уже достали понимаешь
Dataset/asr_calls_2_val/c/80/869848be8542.wav,почему
Dataset/asr_calls_2_val/c/80/981b50eab62e.wav,не ложила трубку
Dataset/asr_calls_2_val/c/80/f0dd0db3f6a1.wav,давайте
Dataset/asr_calls_2_val/c/81/30fa2c751a31.wav,я слушаю слушаю тридцать второй кабинет завтра
Dataset/asr_calls_2_val/c/81/43d442295a24.wav,с кем вы вообще общаетесь знаете
Dataset/asr_calls_2_val/c/81/a146d781f6d9.wav,бери такси я заплачу
Dataset/asr_calls_2_val/c/81/dd1e1d5bee67.wav,придурок
Dataset/asr_calls_2_val/c/81/df732fd19fe1.wav,девушка триста тридцать три циркулярно
Dataset/asr_calls_2_val/c/82/3f839b13c68f.wav,не важно кто я такой
Dataset/asr_calls_2_val/c/82/71d05365cf94.wav,чем с топором
Dataset/asr_calls_2_val/c/82/7f2eed1d90ef.wav,нет приходи прям в прокуратуру и пиши признательное письмо
Dataset/asr_calls_2_val/c/82/a23fc5fc0738.wav,эээ что то там дальше кто то последний называется рандомное число
Dataset/asr_calls_2_val/c/82/b714f0e5b82a.wav,в твоём случае всё в порядке а в их случае не изменить скажи мне
Dataset/asr_calls_2_val/c/82/d32c305bb224.wav,я чё в топе
Dataset/asr_calls_2_val/c/82/f90fd7df5424.wav,ехал узнал про себя любимого
Dataset/asr_calls_2_val/c/83/120f200c1b5b.wav,она где находится
Dataset/asr_calls_2_val/c/83/848ff7481041.wav,тебе нужен велосипед или нет
Dataset/asr_calls_2_val/c/83/d7fd5f4ca4b5.wav,чё часы нашлись
Dataset/asr_calls_2_val/c/84/10b8a42bf5ac.wav,а кобыла это шо лариска
Dataset/asr_calls_2_val/c/84/2b6230fc0e3b.wav,коллекторское агентство бутылка вы готовы присесть
Dataset/asr_calls_2_val/c/84/5bc6652923d9.wav,он передавал
Dataset/asr_calls_2_val/c/84/aa2d7e831a1b.wav,вы куда хоть звонитето вы знаете
Dataset/asr_calls_2_val/c/85/68d3d08140ee.wav,издалёка больно вда не дойду
Dataset/asr_calls_2_val/c/85/a35936e78c52.wav,не морочь мне голову
Dataset/asr_calls_2_val/c/87/6e40162eda94.wav,тридцать четвёртый кабинет в понедельник
Dataset/asr_calls_2_val/c/87/8720e9b1e03d.wav,от куда звонили
Dataset/asr_calls_2_val/c/87/d8b8efb99675.wav,девочке моей знакомой вы там названиваете написываете не знаю
Dataset/asr_calls_2_val/c/87/f4271ce9664a.wav,я если честно уже заебался уговаривать тебя я вообще ожидал что ты сразу же скажешь паровозик тыр тыр тыр а не будешь устраивать тут
Dataset/asr_calls_2_val/c/88/12387757f606.wav,чур больше не звони
Dataset/asr_calls_2_val/c/88/3076f2387671.wav,наа долгосрочный контракт
Dataset/asr_calls_2_val/c/88/532d7d04b304.wav,делать нечего
Dataset/asr_calls_2_val/c/88/da98267e7d9d.wav,номер телефона свой дайте
Dataset/asr_calls_2_val/c/88/e8454904423f.wav,а какого пулковского
Dataset/asr_calls_2_val/c/89/48ad5f79ed37.wav,да конечно
Dataset/asr_calls_2_val/c/89/855a4c555bc4.wav,ром ты козёёл или ты хочешь нормально пообщаться
Dataset/asr_calls_2_val/c/89/980ec26f4cb0.wav,я вам не звоню это вы мне щас звоните
Dataset/asr_calls_2_val/c/8a/0d4e19066e24.wav,ты чё так разговариваешь вот материшься всёё когда не знаешь человечка
Dataset/asr_calls_2_val/c/8a/8bc1344d95c0.wav,по какому военкомату
Dataset/asr_calls_2_val/c/8a/8f7082b5e751.wav,но вот лучший есть друг
Dataset/asr_calls_2_val/c/8a/cc9eb15c0109.wav,позвонить щас
Dataset/asr_calls_2_val/c/8b/9948c9dbdf1d.wav,я дежурный диспетчер
Dataset/asr_calls_2_val/c/8b/c34dd8e576b6.wav,чего поймали
Dataset/asr_calls_2_val/c/8b/f08c8b1d8929.wav,это дежурный по военкомату
Dataset/asr_calls_2_val/c/8c/025c9ab16fa5.wav,начальнику второго отделения
Dataset/asr_calls_2_val/c/8c/ab9d220ac9b0.wav,я тебе загадываю значит вот эту загадку если ты её не отгадаешь
Dataset/asr_calls_2_val/c/8c/f87c81938435.wav,военкомата
Dataset/asr_calls_2_val/c/8d/050ee162050e.wav,куда лучше чем двадцать три года назад
Dataset/asr_calls_2_val/c/8d/85b8b07e090b.wav,сделать возможности премиум доступа ноо премиум доступ к некоторым никакие ак попиздеть с вольновым
Dataset/asr_calls_2_val/c/8d/b69ff0733c86.wav,вы чего сюда звоните мы не обслуживаем вас
Dataset/asr_calls_2_val/c/8d/f005ec6f56c6.wav,ваши действия
Dataset/asr_calls_2_val/c/8d/f7684059b54f.wav,а вам приходило такое сообщение
Dataset/asr_calls_2_val/c/8d/fc0e7ba29156.wav,в моих действиях секунду у меня есть вполне мотан у меня есть вполне конкретная логическое объяснение от того почему
Dataset/asr_calls_2_val/c/8e/8f85be40af47.wav,да какой кабинет триста четырнадцать куда вы звоните я не понимаю
Dataset/asr_calls_2_val/c/8f/5338b107d7e7.wav,ну да там с табуреткой прилетает как я понимаю
Dataset/asr_calls_2_val/c/8f/7e4ef5a8b913.wav,я чувствую ты хочешь бомбу подложить под октябрьский военкомат
Dataset/asr_calls_2_val/c/91/1e1cf98ddfc3.wav,нет ну при чём здесь просто нет ну подождите я вижу я вижу на э дорогах общего пользования
Dataset/asr_calls_2_val/c/91/322f7e1c8d95.wav,да но вот вот вот вот вот вот он занимается
Dataset/asr_calls_2_val/c/91/7b82cde7ba56.wav,я уже собираюсь ехать
Dataset/asr_calls_2_val/c/91/d0366b9f7c3f.wav,звонит
Dataset/asr_calls_2_val/c/92/15806b8d858f.wav,не может быть
Dataset/asr_calls_2_val/c/92/28fa6b8a01c1.wav,что ты за себя знаешь
Dataset/asr_calls_2_val/c/92/3625694b6520.wav,хрип какойто стоит и всё
Dataset/asr_calls_2_val/c/92/b6a74c4266ee.wav,где я его спать уложу
Dataset/asr_calls_2_val/c/92/fec34e2a931c.wav,какую марину
Dataset/asr_calls_2_val/c/93/486b451eef1d.wav,что непонятногото
Dataset/asr_calls_2_val/c/93/51cdd6f3c5de.wav,я нахожусь на рабочем объекте понимаете
Dataset/asr_calls_2_val/c/94/008c84ac8b79.wav,вы попадаете в ульяновскую область суйский район это военкомат районного значения а вы какуюто воинскую часть мне называете вы не туда попали
Dataset/asr_calls_2_val/c/94/2a35e9a3e08f.wav,ну ты или у без ума совсем ведь я только шо приехал поставил машину я сегодня целый день не был дома как я мог кому звонить
Dataset/asr_calls_2_val/c/94/8115a2d1d766.wav,ну вот это единственная телеграмма была которая
Dataset/asr_calls_2_val/c/94/b77c31d380fe.wav,да давай давай поговори маленько
Dataset/asr_calls_2_val/c/95/5135039ceae8.wav,а когда там
Dataset/asr_calls_2_val/c/95/682c4871829d.wav,но они в принципе одинаковы для всех сайтов справедливы
Dataset/asr_calls_2_val/c/95/f3eb2243eae9.wav,а что значит бля
Dataset/asr_calls_2_val/c/97/15602d76bac6.wav,два сорок четыре
Dataset/asr_calls_2_val/c/97/e47649bc76ad.wav,а почему я очень
Dataset/asr_calls_2_val/c/98/4a3e90253311.wav,сука ты ёбаный блядь ты смотрика блядь дурак дураком на свете живёт
Dataset/asr_calls_2_val/c/98/d48d0a0017c5.wav,что ещё раз
Dataset/asr_calls_2_val/c/98/f24c24daf327.wav,пошёл ты на хуй
Dataset/asr_calls_2_val/c/99/9592ba81cc4f.wav,вы с номером телефона разберитесь
Dataset/asr_calls_2_val/c/99/c4b4b573d530.wav,московская область
Dataset/asr_calls_2_val/c/9a/677d01b16c9a.wav,это напрасные заботы я вам не по зубам а вовторых это для вас плохо кончится это я вам гарантирую до свидания
Dataset/asr_calls_2_val/c/9b/04c69424b659.wav,потом начал мужчина звонить
Dataset/asr_calls_2_val/c/9b/c967a66ddb3d.wav,просто денег нет чтоб выкупить всё на сигареты нет даже
Dataset/asr_calls_2_val/c/9b/de55b6c61f7f.wav,если честно мельком
Dataset/asr_calls_2_val/c/9b/e92f6894be1f.wav,уточню
Dataset/asr_calls_2_val/c/9c/1bd28d6767cc.wav,у нас одного
Dataset/asr_calls_2_val/c/9c/90c6daa5ab92.wav,кто такой василий
Dataset/asr_calls_2_val/c/9c/fc4757ae1735.wav,вот это и есть настоящий тигр
Dataset/asr_calls_2_val/c/9d/085403fdc3d3.wav,в среднем от двадцати двух
Dataset/asr_calls_2_val/c/9d/4d3d193614fc.wav,вы же мне говорите
Dataset/asr_calls_2_val/c/9d/73d6f367f3e2.wav,секундочку подождите вы знаете какой день сегодня
Dataset/asr_calls_2_val/c/9d/7f6f6156e015.wav,кобель проклятый чёб раз позвонишь сволочь да будешь дело иметь в милиции
Dataset/asr_calls_2_val/c/9d/aafc1f13d2b1.wav,осуществляется рабочей группой города дальнегорска
Dataset/asr_calls_2_val/c/9d/ea1c79070871.wav,я получил информацию из край край военкомата
