path,text
Dataset/asr_calls_2_val/f/19/69a38d7bb995.wav,отвечать ты будешь сучёнок
Dataset/buriy_audiobooks_2_val/9/66/15d8dbe3ba1b.wav,шоссе гибнет больше народу чем
Dataset/public_youtube700_val/6/17/115f85ffd2e1.wav,учиться трудиться дисциплинировано двигаться по жизни
Dataset/public_youtube700_val/c/ab/34c8cdcbaa99.wav,всё что есть он это готовит
Dataset/asr_calls_2_val/f/ff/ebe4b26f975a.wav,это не ирина
Dataset/asr_calls_2_val/2/cf/35dd301eeec5.wav,слышишь эх ты мой хороший
Dataset/asr_calls_2_val/4/99/3f040bf6cb19.wav,ну здравствуйте а я сторож ааа кунцевского военкомата такой я в военкомате сторож ночной
Dataset/public_youtube700_val/6/37/93f956d47451.wav,в зоны со спокойной водой
Dataset/buriy_audiobooks_2_val/e/66/ed92aeffbfe2.wav,не уличный торговец сладостями какойнибудь чтобы
Dataset/public_youtube700_val/1/1b/c02f98685869.wav,просто забыли всякое бывает
Dataset/buriy_audiobooks_2_val/0/f3/2da7add0e639.wav,пустоши вдали от торговых путей
Dataset/public_youtube700_val/a/9d/d112b865bdc5.wav,на контроль безопасности на паспортный контроль
Dataset/buriy_audiobooks_2_val/8/d1/8387302c69d4.wav,она надолго уезжала с вииллы колесиила вдоль побережья заглядывая
Dataset/asr_calls_2_val/e/75/5130610b181b.wav,ты быдло что ли чё ты меня оскорбляешь сука
Dataset/buriy_audiobooks_2_val/e/f7/3e66df5453dd.wav,серегей кивнул пацан а сестрёнку мою не дразни она
Dataset/buriy_audiobooks_2_val/f/ed/36603972c786.wav,удивляясь лали неужто я
Dataset/buriy_audiobooks_2_val/c/f4/1d7c30d425e1.wav,алексей придержал
Dataset/buriy_audiobooks_2_val/2/69/25b7225aaeaa.wav,преступниками добиваясь в итоге торжества правосудия
Dataset/public_youtube700_val/f/cb/a8f5c27d465e.wav,он сказал валерке принести иголку чтобы зашить брюхо зайцу
Dataset/buriy_audiobooks_2_val/c/c6/0769882713d4.wav,первых теремов столицы белобог Руси
Dataset/public_youtube700_val/e/e1/c96538a15d5d.wav,сознание
Dataset/buriy_audiobooks_2_val/7/5c/63f5d6936244.wav,и заворожённо глядя на
Dataset/buriy_audiobooks_2_val/0/07/f0c4a2304c0e.wav,я всё это
Dataset/buriy_audiobooks_2_val/f/54/8576281fae10.wav,прости я
Dataset/asr_calls_2_val/e/be/6874f1e9a4d8.wav,а по вопросуу дальнейший вообще жизни сайта
Dataset/asr_calls_2_val/8/4f/a4259cf6691b.wav,миха а должность какая
Dataset/public_youtube700_val/7/d6/8590dca572fb.wav,по этому он вас уважает
Dataset/asr_calls_2_val/7/88/ac6637f39185.wav,а подъезжай сюда
Dataset/buriy_audiobooks_2_val/a/99/742819521c63.wav,за стёклами часто дышали большущие бугристые
Dataset/buriy_audiobooks_2_val/a/15/a48e716725b1.wav,вас не кинули
Dataset/asr_calls_2_val/5/e0/17551e800ae3.wav,начальнику второго отделения прибыть в триста четырнадцатый кабинет в понедельник
Dataset/asr_calls_2_val/d/4f/2f997a546427.wav,а есть у вас зеркало дома
Dataset/asr_calls_2_val/4/28/61ffe4830187.wav,привлечём к ответственности ты готовишь террористический акт или как
Dataset/buriy_audiobooks_2_val/5/c0/95cbf8a70c46.wav,вынырнула белая пушистая холёная
Dataset/asr_calls_2_val/c/e9/5ca2d51baa72.wav,в рот тебе накакаю блядь
Dataset/asr_calls_2_val/f/63/43ef671f07ae.wav,ну конечно иии что мы хотим
Dataset/asr_calls_2_val/5/fa/00a9eb6e14cc.wav,чтоб вас всех пересажали
Dataset/asr_calls_2_val/8/2a/6e2b12c30491.wav,я не знаю я никому не звоню все звонят мне почемуто я никому не звоню
Dataset/public_youtube700_val/4/fe/5a817b7c9b5f.wav,то не работает
Dataset/asr_calls_2_val/5/e3/86325f723893.wav,так мой интернет магазин не пытается обмануть статистику
Dataset/buriy_audiobooks_2_val/8/9d/da2c2123cb61.wav,учи целые
Dataset/buriy_audiobooks_2_val/f/3a/ae0fe9ebb96f.wav,всё ещё на их половине поля на месте лидеров украинцев
Dataset/buriy_audiobooks_2_val/8/96/daf5348652fc.wav,не в театре
Dataset/buriy_audiobooks_2_val/1/57/94a25e642ab5.wav,капитану куку придётся
Dataset/asr_calls_2_val/a/d3/6403a9f38629.wav,вы понимает за всё за всё приходится
Dataset/public_youtube700_val/5/e5/a17e91a1ac1b.wav,так что мы начинаем
Dataset/asr_calls_2_val/7/3a/f1433d63f66b.wav,не понял
Dataset/buriy_audiobooks_2_val/5/f9/0a5737571cc2.wav,однажды когда я сидел
Dataset/buriy_audiobooks_2_val/8/11/3ac48242736b.wav,если кто из
Dataset/buriy_audiobooks_2_val/1/31/b4be9c01a70d.wav,её чего никому ещё
Dataset/asr_calls_2_val/c/ac/023b4f54121b.wav,кабинет триста четырнадцать да
Dataset/public_youtube700_val/8/65/bf2dd0a016ea.wav,и также у пережаты органы живота скрытым запором
Dataset/asr_calls_2_val/8/fa/779387739a0e.wav,добрый вечер
Dataset/asr_calls_2_val/2/e3/784f932a4899.wav,то чтоо мы компания хостинговые телесистемы мы предоставляем услуги хостинга
Dataset/public_youtube700_val/2/07/2bbb0c6b7774.wav,с ними справиться
Dataset/buriy_audiobooks_2_val/a/e6/0daaa5365787.wav,мисс босли как считаете понравится вашему начальству такого рода шумиха
Dataset/asr_calls_2_val/f/a9/5bcf64be1d76.wav,сюда и вы и выкопай могилу если ты такой крутой блин
Dataset/asr_calls_2_val/a/64/c6128c30e618.wav,не буду обещать
Dataset/public_youtube700_val/8/15/87c69ad64ff8.wav,всего лишь программа
Dataset/asr_calls_2_val/a/c0/28be56b42e0e.wav,вы меня чтото вообще с кемто путаете очевидно я вам задала конкретный вопрос не затруднит ли вас
Dataset/buriy_audiobooks_2_val/4/4c/b06cd844c3c5.wav,я не жадный много с тебя
Dataset/asr_calls_2_val/f/f4/89cb1f9c4ad3.wav,на неё говорю тратят все силы
Dataset/asr_calls_2_val/3/89/17e07be1072c.wav,да да да да я тут снова
Dataset/asr_calls_2_val/5/af/c3866161616a.wav,я говорю вы там чё досье заполняете что ль карточку заполнить учётную
Dataset/asr_calls_2_val/6/a3/422a9fa2a633.wav,тушинская область чтоли
Dataset/asr_calls_2_val/e/2f/7379b91069e4.wav,с тобой не интересно разговаривать бля я тебе задаю нормальные вопросы
Dataset/buriy_audiobooks_2_val/2/07/a79ae48178e2.wav,никому не нужные осколки разбитого вдребезги рода на два века запоздавшего с
Dataset/asr_calls_2_val/e/10/adcc8ae45709.wav,это вы звоните мне не я вам
Dataset/asr_calls_2_val/4/b3/322622e208c5.wav,к девяти ноль ноль в когда какого числа
Dataset/asr_calls_2_val/c/d3/e439775de7a7.wav,он вчера исполнял песню не таак
Dataset/public_youtube700_val/0/45/226d5e362592.wav,ктото хочет остаться видеть его треугольником
Dataset/buriy_audiobooks_2_val/7/1c/98c3222eaca0.wav,да лерон эй парень с какой ты фермы
Dataset/public_youtube700_val/7/56/6557d8e2bbdf.wav,установках нашего мышления
Dataset/asr_calls_2_val/b/35/b36c94894f56.wav,пидор ты недоёбанный с рождения
Dataset/asr_calls_2_val/0/a3/f77c0b006b0f.wav,перед кем ты выёбываешься а
Dataset/public_youtube700_val/6/06/ca88ff9a7bae.wav,знаем что каждый
Dataset/buriy_audiobooks_2_val/1/7d/0a2c0307fc6c.wav,вот и прислушиваться поглядывая при
Dataset/public_youtube700_val/9/5a/70384f02939e.wav,сын того начальника не пришёл
Dataset/public_youtube700_val/a/f6/9e53ef241694.wav,то есть эти все пути подземные
Dataset/asr_calls_2_val/0/23/c9328b62bb3c.wav,в областную администрацию
Dataset/buriy_audiobooks_2_val/5/2e/4de7b496681e.wav,заметками на память
Dataset/asr_calls_2_val/c/11/478c320332d9.wav,а так буквально как бы ну пару дней есть
Dataset/public_youtube700_val/d/82/f012720fe83b.wav,ленинградской области
Dataset/asr_calls_2_val/2/da/f59efd44cdfb.wav,будем сексом заниматься жёстким сексом
Dataset/asr_calls_2_val/2/e0/04849f9a2e8f.wav,в общем давайте так мы поговорим с вами немножко хватит а то у меня вдруг в какието звонки
Dataset/asr_calls_2_val/e/5e/39911f206c5b.wav,займись чемто уже вместо ананизма
Dataset/public_youtube700_val/7/d9/512a1d6295f1.wav,до конца
Dataset/buriy_audiobooks_2_val/2/93/0fc1de3e677f.wav,если егера пристрелили
Dataset/asr_calls_2_val/7/44/1109af74b6db.wav,а куда прийти не говорят да
Dataset/buriy_audiobooks_2_val/3/1b/1e779cbf2c00.wav,валера что
Dataset/buriy_audiobooks_2_val/e/4c/95171ebc9dbc.wav,вы спросили понимаю ли я
Dataset/buriy_audiobooks_2_val/7/9a/0ea1be818036.wav,такой приговор он вынес ему в своём сердце
Dataset/buriy_audiobooks_2_val/d/26/b33d991f8a9a.wav,на часы он не посмотрел
Dataset/buriy_audiobooks_2_val/4/4e/f01ff0f894fb.wav,ещё чтото добавить но поостерёгся говорить об этом
Dataset/buriy_audiobooks_2_val/e/3e/76bb88b1eae8.wav,неведомые друзья не ошиблись и он просто очередная жертва неостановимых жерновов
Dataset/asr_calls_2_val/0/0d/a0f4ec7c6926.wav,а я не знаю я никому мне позвонили
Dataset/buriy_audiobooks_2_val/7/dc/1eaceee691e1.wav,по старому
Dataset/buriy_audiobooks_2_val/3/fc/c5c8558d71bb.wav,чёрный шнур
Dataset/asr_calls_2_val/3/fd/11491e53a0e4.wav,вопрос то какой к управе
Dataset/buriy_audiobooks_2_val/2/ae/86316fa595b7.wav,косаря нет все служат невиданное дело
Dataset/buriy_audiobooks_2_val/5/8b/3820be108fab.wav,котором он висел зацепившись воротником казённой тужурки
Dataset/asr_calls_2_val/0/45/f2f1d444d093.wav,сорок один
Dataset/public_youtube700_val/a/29/a2529f7ad1ce.wav,почему мучаются
Dataset/asr_calls_2_val/3/89/6e05744212fd.wav,то есть ты заплатил людям за то чтобы тебя внесли в этот список
Dataset/asr_calls_2_val/a/da/2c5fbc25e291.wav,ой я вас плохо слышу ещё раз скажите вы откуда
Dataset/asr_calls_2_val/1/34/7c5cd8d119d0.wav,шофа забрали по полечиться
Dataset/asr_calls_2_val/3/c1/d2ddf7888ca2.wav,мне не надо
Dataset/public_youtube700_val/e/b1/15bd036efd14.wav,както он пришёл домой а там отец снова на войну собрался
Dataset/buriy_audiobooks_2_val/9/11/87a1ea28237e.wav,вдобавок на болотах обитали кровавокрасные
Dataset/asr_calls_2_val/d/90/51b335c181cf.wav,вы же должны знать
Dataset/public_youtube700_val/2/1f/bf0f800cf08f.wav,бросится в постель да и заливается
Dataset/public_youtube700_val/8/55/1cd14e783c4f.wav,показала тридцать две тысячи
Dataset/asr_calls_2_val/8/f6/057d2695a8e8.wav,это бредни
Dataset/asr_calls_2_val/3/af/859684ae829b.wav,скажи мне
Dataset/buriy_audiobooks_2_val/e/ce/fed6dd8ced99.wav,захватили всего лишь несколько поместий но они не просто
Dataset/asr_calls_2_val/d/88/02e446be34c3.wav,хорошо хорошо
Dataset/public_youtube700_val/7/aa/cc20ad3aac76.wav,пли вернее плита с егоо
Dataset/buriy_audiobooks_2_val/2/0a/fe582be710b2.wav,объясни мне чем ты
Dataset/asr_calls_2_val/5/8c/c824973235c8.wav,ну там их два да я слушаю два их
Dataset/public_youtube700_val/2/23/71c02d840b99.wav,а в пегасах здесь семьдесят два пегаса под капотом
Dataset/public_youtube700_val/1/ee/b495e0306237.wav,но явно не классические
Dataset/asr_calls_2_val/5/34/51986cd5fdc7.wav,стервятник ну дальше что
Dataset/asr_calls_2_val/3/e6/7bec943b86ac.wav,спортивная стратегия и вот многие мне говорят а зачем
Dataset/buriy_audiobooks_2_val/9/2a/4f7b98d2cea1.wav,и давали пить
Dataset/asr_calls_2_val/d/eb/545ffc6ae626.wav,это не значит что именно только это самая я снимался в таких роликах
Dataset/asr_calls_2_val/6/9e/50c403b5510e.wav,очень жалко что такие случаии случаются что люди погибают
Dataset/buriy_audiobooks_2_val/1/87/cc713c686ab3.wav,практически считался членом семьи им надо было выяснить не только подробности посещения ниро вульфа но и
Dataset/public_youtube700_val/9/79/dc451c7848bc.wav,вы же понимаете это делать не надо
Dataset/public_youtube700_val/0/94/d34e3f7a5f39.wav,существуют какието регионы в которых
Dataset/asr_calls_2_val/3/07/72a459c86d06.wav,нуу всероссийский двести
Dataset/public_youtube700_val/c/25/f9766b86ea80.wav,поехали с нами в педагогический
Dataset/public_youtube700_val/7/5d/e5b2f01f325b.wav,мнее сколько лет ей
Dataset/buriy_audiobooks_2_val/0/ac/626acfafaf7f.wav,собеседник уже отказался от предложенной сигары он снова протянул
Dataset/asr_calls_2_val/8/e8/9d943e2f5c90.wav,шо ты мне трёшь
Dataset/public_youtube700_val/c/2f/def37436c3c6.wav,если бы это были немцы четырнадцатого года
Dataset/public_youtube700_val/1/87/1b3090d9177e.wav,считал иии
Dataset/asr_calls_2_val/1/44/05b3dc253c13.wav,в жопу
Dataset/buriy_audiobooks_2_val/f/b1/b475f3213d84.wav,как дешёвому актеру когда на планете сейчас
Dataset/buriy_audiobooks_2_val/a/cb/a76beffe7ce2.wav,был один момент подтверждавший
Dataset/asr_calls_2_val/0/6c/ecbfe0827c1d.wav,как можно деньги тебе заплатить
Dataset/buriy_audiobooks_2_val/3/c4/2a7d23926aff.wav,до самой реки настоящего леса практически нет так островки
Dataset/public_youtube700_val/1/25/17eec83b3ecd.wav,а на одном из этих плакатов прямо значилась цитата из канта а именно
Dataset/asr_calls_2_val/0/44/4b638a293fca.wav,во сколько
Dataset/public_youtube700_val/e/1b/61a5e8eb523f.wav,вот ещё вот женщина хорошая смотрите
Dataset/public_youtube700_val/d/fc/2a6ce6152d45.wav,особенно когда есть люди которые могут подсказать
Dataset/asr_calls_2_val/3/1c/98d7960279b0.wav,ещё раз повторите какие вам данные сказали
Dataset/public_youtube700_val/d/2e/6e7c61f80e05.wav,в принципе существует в обществе
Dataset/public_youtube700_val/f/52/21e96e5c160c.wav,процентов плов они делают
Dataset/asr_calls_2_val/0/b0/23fa0a658b87.wav,или как
Dataset/public_youtube700_val/c/30/79408f47a332.wav,духовную свободу
Dataset/asr_calls_2_val/c/ce/0c11787121f1.wav,город красногоорск
Dataset/public_youtube700_val/4/86/4697f74217dd.wav,напайки для резцов
Dataset/asr_calls_2_val/4/3c/4c3ff3c75e6a.wav,всё приходи жду
Dataset/asr_calls_2_val/4/eb/9095e541b7b5.wav,самэпедем станция
Dataset/asr_calls_2_val/9/e0/1e37cbb5d86d.wav,аликам уже собакой стал
Dataset/buriy_audiobooks_2_val/c/65/5f471ed51325.wav,поторопись питер
Dataset/public_youtube700_val/f/a1/60bf1829248e.wav,потом нажимаете просмотр и видите результат
Dataset/buriy_audiobooks_2_val/3/08/853a7e499fc3.wav,это конечно при условии что т
Dataset/public_youtube700_val/f/04/f6f3155f59ec.wav,то естественно может быть приступ
Dataset/public_youtube700_val/f/39/6a65b593e456.wav,и так будете делать двести раз пока не дотянетесь до
Dataset/asr_calls_2_val/4/6d/193cee4a46e0.wav,куда вы звоните
Dataset/buriy_audiobooks_2_val/a/cd/3b3b5f28dda2.wav,и он ответил что
Dataset/public_youtube700_val/f/79/df16d91d0d3d.wav,уже немножко запылилась
Dataset/public_youtube700_val/f/73/928059438693.wav,нутротерапия является химиотерапией растительного происхождения
Dataset/public_youtube700_val/9/00/8d862e173753.wav,длинная вступительная часть у этого хадиса
Dataset/buriy_audiobooks_2_val/8/8e/9b4f4e18b627.wav,о господи
Dataset/public_youtube700_val/b/5f/a0ec8d2f8488.wav,мужчиной то уже прямо сегодня после просмотра этого видео
Dataset/buriy_audiobooks_2_val/1/46/b7c380cac270.wav,свой аэродром несмотря ни на ветер ни на бой который изза этого ветра смещался всё
Dataset/public_youtube700_val/4/6b/64349a5a05bd.wav,ааа познание через
Dataset/buriy_audiobooks_2_val/6/08/781d988bad40.wav,в нем пылала жажда мести
Dataset/public_youtube700_val/d/da/4713a9e5039b.wav,и делать из неё
Dataset/asr_calls_2_val/d/80/3b6773c0b279.wav,да хуй те
Dataset/asr_calls_2_val/e/d9/30179ef66ee6.wav,кабинет
Dataset/asr_calls_2_val/9/81/f6afc18ac133.wav,трёх летто и не дам
Dataset/buriy_audiobooks_2_val/2/3e/2db4c0d69efb.wav,мальчик задумался идёт ли
Dataset/buriy_audiobooks_2_val/3/65/bc840b8f018e.wav,прочла
Dataset/asr_calls_2_val/b/cf/2b5c59a1c015.wav,а где это находится я не знаю такого военкомата
Dataset/public_youtube700_val/5/6c/fc0d40da3107.wav,не менее ваажно это
Dataset/asr_calls_2_val/3/8a/fb335e3890fa.wav,триста четырнадцатый кабинет московского управления военкомата нет
Dataset/public_youtube700_val/8/a9/637d047dbea5.wav,помидор
Dataset/public_youtube700_val/d/45/ddc4d15751b5.wav,так афанасий сегодня что у нас на завтрак
Dataset/asr_calls_2_val/c/4f/98034cca8207.wav,сторож заболотный я отказываюсь в комиссариат дежурный заболотный
Dataset/public_youtube700_val/c/7c/ff1e191b28b6.wav,где легко допустить ошибкии на первых порах
Dataset/public_youtube700_val/b/76/caea144a2cc3.wav,то есть это ещё дополнительно тебя мотивирует чтото
Dataset/buriy_audiobooks_2_val/3/17/883e412c1a07.wav,может лучше обойти
Dataset/asr_calls_2_val/5/20/a02f12a838ca.wav,мне даже стыдно говорить что я сторож
Dataset/buriy_audiobooks_2_val/c/5c/2caa782b909b.wav,послушалась
Dataset/buriy_audiobooks_2_val/9/4f/02896d239a28.wav,которые
Dataset/asr_calls_2_val/4/ff/88e379193835.wav,а мне уже это три часа уже названивает
Dataset/asr_calls_2_val/a/00/4d5b163191d0.wav,шикарно
Dataset/asr_calls_2_val/d/0a/6db197f11784.wav,давайте вот конкретно вот этой
Dataset/public_youtube700_val/7/92/ef14fd3c9a09.wav,перевести как оповещаает
Dataset/buriy_audiobooks_2_val/6/15/ea95e9aa5163.wav,в сборный
Dataset/public_youtube700_val/3/d7/935e25fdf662.wav,левой рукой чистить
Dataset/public_youtube700_val/4/96/873d4b129889.wav,глубокое спокойствие
Dataset/public_youtube700_val/8/c1/1b0f92bcf925.wav,он агрессивен потому что он рычит бегает чтото там
Dataset/buriy_audiobooks_2_val/3/95/c15d67a0a1b9.wav,они бросились на церковный двор и остановились потому что обидчик фистула обнажил оружие
Dataset/asr_calls_2_val/3/78/b5b1d26b8326.wav,мне тридцать пять я ещё так
Dataset/public_youtube700_val/2/7f/293509e4f74c.wav,они похожи поэтому я
Dataset/asr_calls_2_val/d/55/ee6b2cbaf90d.wav,нет мне квартиру недавно получиллл в этом самом
Dataset/asr_calls_2_val/d/3a/8d1a39713904.wav,дмитровский отдел вдовин
Dataset/asr_calls_2_val/4/db/de4c6ad2ab72.wav,я тебе серьёзно говорю братан вообще вали вообще вали завтра
Dataset/public_youtube700_val/4/7d/44dafb224e4b.wav,все приборы в доме нужно отключить так же как и электричество
Dataset/public_youtube700_val/7/15/fd16f01bf6ab.wav,чтобы у нас не возникало
Dataset/public_youtube700_val/5/6e/3d236d0e30ca.wav,предприниматель
Dataset/public_youtube700_val/9/2d/79f161adec47.wav,и сравнивая это
Dataset/buriy_audiobooks_2_val/c/2b/436026861850.wav,все нацелены на успешную реализацию школьной реформы
Dataset/asr_calls_2_val/e/cf/03c9243847ca.wav,чё вам говорятто или вы не понимаете уже
Dataset/asr_calls_2_val/9/9d/f9137a2b89a5.wav,ну я и поняла что вы дежурный но откуда вы звоните
Dataset/public_youtube700_val/2/5d/dbc7455fa984.wav,а не прибор для ношения
Dataset/asr_calls_2_val/4/ef/cc42c3c919e0.wav,на хуй
Dataset/asr_calls_2_val/2/b6/adef63c15397.wav,это территории россии
Dataset/asr_calls_2_val/3/9b/76df32cda65e.wav,в смысле палишь
Dataset/asr_calls_2_val/c/77/4384bf0527ec.wav,и щас приедут за тобой
Dataset/asr_calls_2_val/5/6d/54b66a16bd2a.wav,ищите занимайте работайте знаешь в чём проблема я не понимаю
Dataset/asr_calls_2_val/7/16/4f04a50a91ac.wav,кристина да
Dataset/asr_calls_2_val/0/36/04ff3fc43fe2.wav,я же вам представилась политова
Dataset/asr_calls_2_val/0/c8/a91178fd04fa.wav,ты то куда звонишь
Dataset/buriy_audiobooks_2_val/f/43/ca41edefd03a.wav,пол часа
Dataset/asr_calls_2_val/6/51/71264336bcf3.wav,вы участвовали в боевых действиях
Dataset/asr_calls_2_val/1/ea/94c3c9d70243.wav,ну я так понял чтоо в областной военкомат
Dataset/asr_calls_2_val/9/37/7662cd3370ca.wav,кому звонишь дебил чё блядь русских что ли блядь нашёл тут
Dataset/asr_calls_2_val/d/8c/f379d7f546ce.wav,майор сергеев
Dataset/asr_calls_2_val/c/5e/177c1f205e8d.wav,молодой человек вы что хотите
Dataset/asr_calls_2_val/1/4a/54423ef02c86.wav,я спросил тебя
Dataset/public_youtube700_val/5/f5/b88ceb07aa93.wav,так это должно быть в идеале
Dataset/buriy_audiobooks_2_val/2/d3/ecc96188a7b3.wav,и всё же
Dataset/buriy_audiobooks_2_val/b/e4/155fdef4ead4.wav,парочку таких уцелевших пушек
Dataset/asr_calls_2_val/a/6d/8e231973c90d.wav,ну так эээ я не буду ничего утверждать
Dataset/buriy_audiobooks_2_val/b/ff/3f0a602cb133.wav,им ещё
Dataset/asr_calls_2_val/b/cc/d9c4e9dc99dd.wav,к вам идёт это помощник оперативного
Dataset/public_youtube700_val/2/93/af6b2ff63d85.wav,полынь это великое противораковое вещество
Dataset/asr_calls_2_val/d/41/2282d1d901ee.wav,скажите пожалуйста а скажи сегодня вот для двадцатидвухлетнего
Dataset/public_youtube700_val/2/f9/746e73fdb792.wav,божественный это нечеловеческий уровень
Dataset/public_youtube700_val/1/e2/41c7f14d9969.wav,и эта цена
Dataset/asr_calls_2_val/a/3a/6efed9b8d4b9.wav,верный друзьям
Dataset/asr_calls_2_val/f/6c/19ec1af576e8.wav,я ш те те продиктовал рубина два полковник салитов
Dataset/public_youtube700_val/6/05/4f16293b92ce.wav,о законах природы ммм биологической природы современного человека
Dataset/public_youtube700_val/5/4b/bf711ca1f956.wav,это в принципе всё всё очень
Dataset/buriy_audiobooks_2_val/a/f9/728230aa5cba.wav,может быть говоруха посмотрела на полковника както
Dataset/buriy_audiobooks_2_val/a/ab/66e6b3fae9b4.wav,встречу в ночь
Dataset/asr_calls_2_val/0/6d/ec84ab8ba728.wav,а ю вы что кричите знаю
Dataset/public_youtube700_val/2/43/f854d7abd23f.wav,вот просто взяли и сделали так двадцать тридцать сорок пяесят пятьсот раз
Dataset/asr_calls_2_val/7/5f/b4714bdae0e1.wav,нихуя себя слушаю
Dataset/buriy_audiobooks_2_val/0/02/95b55b450c07.wav,выы рассказали
Dataset/asr_calls_2_val/1/75/6e4ed8e29362.wav,с тобой говорит командир спецподразделения
Dataset/public_youtube700_val/9/f3/0525ce0d2b86.wav,или ставьте лайки если вам видео понравилось
Dataset/asr_calls_2_val/4/3f/590afff25097.wav,нет не знаю и знать не хочу
Dataset/buriy_audiobooks_2_val/3/94/cff456c8c0df.wav,пару железных драбов и пробормотал
Dataset/public_youtube700_val/6/f8/5809116f4689.wav,бог вечен
Dataset/asr_calls_2_val/f/c8/a50f3b034cf7.wav,я не поняла ещё раз вы можете направить телефонограмму
Dataset/asr_calls_2_val/3/ea/2937f2f23892.wav,мучают мучают
Dataset/asr_calls_2_val/b/f1/d43bc2f5c492.wav,так тебя же выгнали
Dataset/buriy_audiobooks_2_val/4/3c/97cb30081fd3.wav,кого ищут
Dataset/asr_calls_2_val/a/88/440f80502744.wav,сергей викторыч
Dataset/public_youtube700_val/3/f3/0482121f2648.wav,вот и в сравнении с греческой здесь конечно
Dataset/public_youtube700_val/5/b8/03d464aa450c.wav,инфекцией забиты
Dataset/public_youtube700_val/4/9c/38de8bcf81dd.wav,в этом смысле вся античная философия как раз интересовалась
Dataset/buriy_audiobooks_2_val/7/1d/c22d78f253d2.wav,определенное мнение по данному делу
Dataset/asr_calls_2_val/4/7d/8301d3cfccd4.wav,всероссийский тридцатый комитет
Dataset/asr_calls_2_val/4/73/35c8b87cdb2e.wav,я как террорист привлечён к ответственности
Dataset/public_youtube700_val/6/0e/9d94082ebf4e.wav,дрипирин драперун драперин драперун драпертазон
Dataset/asr_calls_2_val/d/96/4b1a16669e75.wav,а вам скока лет чтобы вас девушкойто называть аллё
Dataset/buriy_audiobooks_2_val/0/1e/54adba472e92.wav,а вы не держитесь своей науки и этого вам нельзя дозволить
Dataset/buriy_audiobooks_2_val/7/73/0a60aeed4b19.wav,время уже
Dataset/buriy_audiobooks_2_val/6/0e/ae2b1e2e2c7b.wav,он думает
Dataset/asr_calls_2_val/6/6e/d7a54ca6fbfa.wav,почему давай говори
Dataset/asr_calls_2_val/8/5b/a00e19b23acf.wav,нет не гоню
Dataset/asr_calls_2_val/9/2d/27fc676b6917.wav,праздники
Dataset/buriy_audiobooks_2_val/d/7b/fb1c1980ccbb.wav,саша это ты
Dataset/asr_calls_2_val/d/f4/f78337f28202.wav,это хуже чем
Dataset/public_youtube700_val/a/7c/e8332a77fa61.wav,в котором участвуют представители
Dataset/asr_calls_2_val/b/af/b945a4d60eae.wav,туда переходить
Dataset/buriy_audiobooks_2_val/1/aa/8e6a26c9bdad.wav,на стволе каждого ружья горит огонь как
Dataset/buriy_audiobooks_2_val/b/c3/6c450d3da477.wav,сказала делла
Dataset/buriy_audiobooks_2_val/7/df/4545cd44cdf8.wav,случившееся обретёт какуюто
Dataset/buriy_audiobooks_2_val/1/cd/2694b75ee237.wav,дни войны он навещал её
Dataset/public_youtube700_val/1/fc/54d59df26678.wav,прямо сейчас млечный путь поглощает своего
Dataset/public_youtube700_val/1/5a/5787933089c2.wav,но я думаю мы можем постепенно от этого
Dataset/asr_calls_2_val/a/24/7d92efb487f4.wav,состояние заказа заказ уже ездил на курчатова
Dataset/asr_calls_2_val/e/61/d8a447bd0c08.wav,ну и что мужчиныто ято что вам
Dataset/asr_calls_2_val/9/bb/04d2ad32bd2b.wav,вы шо охватывает весь уже
Dataset/buriy_audiobooks_2_val/9/20/720c0ad8885e.wav,знать или в чём
Dataset/public_youtube700_val/5/d3/b9a69239ebe7.wav,но это ещё легко а вот скажем в политике
Dataset/asr_calls_2_val/3/3f/5b8cd6c37057.wav,ну где эээ на каком
Dataset/asr_calls_2_val/a/a8/dee2bc6ab55c.wav,мы хотим в этот праздничный день вас поздравить
Dataset/asr_calls_2_val/a/00/c42c8a9bbf90.wav,позвонила женщина сказала что прибыть начальнику второго отдела
Dataset/asr_calls_2_val/4/11/117afde226e5.wav,болею блять
Dataset/asr_calls_2_val/f/99/0d3ed9645527.wav,да что ты блять простой
Dataset/buriy_audiobooks_2_val/e/36/f7685a2736fd.wav,после пролёта вертолётов
Dataset/buriy_audiobooks_2_val/5/bd/aa3cdd888c9f.wav,я ж думаю ну куда он мог запропаститься подхожу я к сыру спрашиваю он мне ещё
Dataset/asr_calls_2_val/0/de/3e1511b14fd9.wav,это вы куда звоните я не понял
Dataset/asr_calls_2_val/0/22/3ca86215388f.wav,я по поводу той точки по ко по по которой ты говоришь
Dataset/asr_calls_2_val/c/99/9592ba81cc4f.wav,вы с номером телефона разберитесь
Dataset/asr_calls_2_val/5/bf/069a34a705bc.wav,вы в военкомат в такое время позднее звоните
Dataset/asr_calls_2_val/2/90/f624a6d89283.wav,это ж не угрозы какиелибо правильно
Dataset/asr_calls_2_val/9/33/24d21f25180b.wav,вы не могли бы оставить в покое нас
Dataset/asr_calls_2_val/7/a1/0c9ae721db0a.wav,во время начала девяностых кто руководит вами щас
Dataset/buriy_audiobooks_2_val/9/f6/7ab8bbd79206.wav,фак как пиявка в коровье вымя
Dataset/asr_calls_2_val/0/62/ef7f02b596b4.wav,сообщить то мне надо вам
